ATLAS_NAME	ATLAS_GENRE	ATLAS_DETAILTYPE	ATLAS_PARTICULAR	1_NAME	1_GENRE	1_DETAILTYPE	1_PARTICULAR	1_LEVEL	1_SERIES	1_MAGIC_ID	2_NAME	2_GENRE	2_DETAILTYPE	2_PARTICULAR	2_LEVEL	2_SERIES	2_MAGIC_ID	3_NAME	3_GENRE	3_DETAILTYPE	3_PARTICULAR	3_LEVEL	3_SERIES	3_MAGIC_ID	4_NAME	4_GENRE	4_DETAILTYPE	4_PARTICULAR	4_LEVEL	4_SERIES	4_MAGIC_ID	5_NAME	5_GENRE	5_DETAILTYPE	5_PARTICULAR	5_LEVEL	5_SERIES	5_MAGIC_ID	6_NAME	6_GENRE	6_DETAILTYPE	6_PARTICULAR	6_LEVEL	6_SERIES	6_MAGIC_ID	DES_NAME	DES_QUALITY	DES_GENRE	DES_DETAILTYPE	DES_PARTICULAR	DES_LEVEL	DES_SERIES	DES_PIECE	DES_PIECESUM	DES_VALUES
§å phæ Hoµng Kim - Minh ¶o Hñ Cèt Hé UyÓn	6	1	302	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Vâ L©m MËt TÞch	6	1	26				Phï Dung Th¹ch	6	1	203	7	3	104	Ngò §éc §ao ph¸p. QuyÓn 2	6	1	48											M¶nh Vô Ho¸n Hñ Cèt Hé UyÓn (6/6)	0	4	1937	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Minh ¶o Song Hoµn Xµ KhÊu	6	1	303	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Ngò §éc §ao Ph¸p	6	1	48				Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh Minh ¶o Song Hoµn Xµ Hµi (1/6)	0	4	1938	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Minh ¶o Song Hoµn Xµ KhÊu	6	1	303	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Ngò §éc §ao Ph¸p	6	1	48				Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh Minh ¶o Song Hoµn Xµ Hµi (2/6)	0	4	1939	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Minh ¶o Song Hoµn Xµ KhÊu	6	1	303	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Ngò §éc §ao Ph¸p	6	1	48				Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh Minh ¶o Song Hoµn Xµ Hµi (3/6)	0	4	1940	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Minh ¶o Song Hoµn Xµ KhÊu	6	1	303	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Ngò §éc §ao Ph¸p	6	1	48				Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh Minh ¶o Song Hoµn Xµ Hµi (4/6)	0	4	1941	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Minh ¶o Song Hoµn Xµ KhÊu	6	1	303	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Ngò §éc §ao Ph¸p	6	1	48				Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh Minh ¶o Song Hoµn Xµ Hµi (5/6)	0	4	1942	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Minh ¶o Song Hoµn Xµ KhÊu	6	1	303	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Ngò §éc §ao Ph¸p	6	1	48				Chu Sa Kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh Minh ¶o Song Hoµn Xµ Hµi (6/6)	0	4	1943	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Ph¸ Gi¸p §Çu Hoµn	6	1	304	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				MËt Ng©n kho¸ng	6	1	202	7		89	Phï Dung Th¹ch	6	1	203	6	3	104	Vâ L©m MËt TÞch	6	1	26				Chung Nhò th¹ch	6	1	205	6	2	110	M¶nh Chó Phäc Ph¸ Gi¸p §Çu Hoµn (1/6)	0	4	1944	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Ph¸ Gi¸p §Çu Hoµn	6	1	304	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				MËt Ng©n kho¸ng	6	1	202	7		89	Phï Dung Th¹ch	6	1	203	6	3	104	Vâ L©m MËt TÞch	6	1	26				Chung Nhò th¹ch	6	1	205	6	2	110	M¶nh Chó Phäc Ph¸ Gi¸p §Çu Hoµn (2/6)	0	4	1945	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Ph¸ Gi¸p §Çu Hoµn	6	1	304	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				MËt Ng©n kho¸ng	6	1	202	7		89	Phï Dung Th¹ch	6	1	203	6	3	104	Vâ L©m MËt TÞch	6	1	26				Chung Nhò th¹ch	6	1	205	6	2	110	M¶nh Chó Phäc Ph¸ Gi¸p §Çu Hoµn (3/6)	0	4	1946	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Ph¸ Gi¸p §Çu Hoµn	6	1	304	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				MËt Ng©n kho¸ng	6	1	202	7		89	Phï Dung Th¹ch	6	1	203	6	3	104	Vâ L©m MËt TÞch	6	1	26				Chung Nhò th¹ch	6	1	205	6	2	110	M¶nh Chó Phäc Ph¸ Gi¸p §Çu Hoµn (4/6)	0	4	1947	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Ph¸ Gi¸p §Çu Hoµn	6	1	304	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				MËt Ng©n kho¸ng	6	1	202	7		89	Phï Dung Th¹ch	6	1	203	6	3	104	Vâ L©m MËt TÞch	6	1	26				Chung Nhò th¹ch	6	1	205	6	2	110	M¶nh Chó Phäc Ph¸ Gi¸p §Çu Hoµn (5/6)	0	4	1948	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Ph¸ Gi¸p §Çu Hoµn	6	1	304	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				MËt Ng©n kho¸ng	6	1	202	7		89	Phï Dung Th¹ch	6	1	203	6	3	104	Vâ L©m MËt TÞch	6	1	26				Chung Nhò th¹ch	6	1	205	6	2	110	M¶nh Chó Phäc Ph¸ Gi¸p §Çu Hoµn (6/6)	0	4	1949	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 	6	1	305	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				Chu Sa kho¸ng	6	1	204	5		89	Khæng T­íc Th¹ch	6	1	201	5	0	101	Phï Dung Th¹ch	6	1	203	5	3	104	Chu Sa kho¸ng	6	1	204	4		114	M¶nh Chó Ph­îc DiÖt L«i C¶nh Phï (1/6) 	0	4	1950	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 	6	1	305	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				Chu Sa kho¸ng	6	1	204	5		89	Khæng T­íc Th¹ch	6	1	201	5	0	101	Phï Dung Th¹ch	6	1	203	5	3	104	Chu Sa kho¸ng	6	1	204	4		114	M¶nh Chó Ph­îc DiÖt L«i C¶nh Phï (2/6) 	0	4	1951	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 	6	1	305	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				Chu Sa kho¸ng	6	1	204	5		89	Khæng T­íc Th¹ch	6	1	201	5	0	101	Phï Dung Th¹ch	6	1	203	5	3	104	Chu Sa kho¸ng	6	1	204	4		114	M¶nh Chó Ph­îc DiÖt L«i C¶nh Phï (3/6) 	0	4	1952	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 	6	1	305	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				Chu Sa kho¸ng	6	1	204	5		89	Khæng T­íc Th¹ch	6	1	201	5	0	101	Phï Dung Th¹ch	6	1	203	5	3	104	Chu Sa kho¸ng	6	1	204	4		114	M¶nh Chó Ph­îc DiÖt L«i C¶nh Phï (4/6) 	0	4	1953	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 	6	1	305	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				Chu Sa kho¸ng	6	1	204	5		89	Khæng T­íc Th¹ch	6	1	201	5	0	101	Phï Dung Th¹ch	6	1	203	5	3	104	Chu Sa kho¸ng	6	1	204	4		114	M¶nh Chó Ph­îc DiÖt L«i C¶nh Phï (5/6) 	0	4	1954	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc DiÖt L«i C¶nh Phï 	6	1	305	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				Chu Sa kho¸ng	6	1	204	5		89	Khæng T­íc Th¹ch	6	1	201	5	0	101	Phï Dung Th¹ch	6	1	203	5	3	104	Chu Sa kho¸ng	6	1	204	4		114	M¶nh Chó Ph­îc DiÖt L«i C¶nh Phï (6/6) 	0	4	1955	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (1/9)	0	4	1956	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (2/9)	0	4	1957	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (3/9)	0	4	1958	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (4/9)	0	4	1959	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (5/9)	0	4	1960	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (6/9)	0	4	1961	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (7/9)	0	4	1962	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (8/9)	0	4	1963	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc U ¶o ChØ Hoµn	6	1	306	Vâ L©m MËt TÞch	6	1	26																																							M¶nh Chó Ph­îc U Hoan ChØ Hoµn (9/9)	0	4	1964	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Xuyªn T©m §éc UyÓn	6	1	307	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	4	105	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				M¶nh Chó Phäc Xuyªn T©m §éc UyÓn (1/6)	0	4	1965	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Xuyªn T©m §éc UyÓn	6	1	307	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	4	105	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				M¶nh Chó Phäc Xuyªn T©m §éc UyÓn (2/6)	0	4	1966	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Xuyªn T©m §éc UyÓn	6	1	307	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	4	105	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				M¶nh Chó Phäc Xuyªn T©m §éc UyÓn (3/6)	0	4	1967	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Xuyªn T©m §éc UyÓn	6	1	307	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	4	105	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				M¶nh Chó Phäc Xuyªn T©m §éc UyÓn (4/6)	0	4	1968	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Xuyªn T©m §éc UyÓn	6	1	307	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	4	105	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				M¶nh Chó Phäc Xuyªn T©m §éc UyÓn (5/6)	0	4	1969	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc Xuyªn T©m §éc UyÓn	6	1	307	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	4	105	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	7	2	110	Ngò §éc NhiÕp T©m thuËt. QuyÓn 3	6	1	49				M¶nh Chó Phäc Xuyªn T©m §éc UyÓn (6/6)	0	4	1970	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa	6	1	308	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Khæng T­íc Th¹ch	6	1	201	7	4	108	Chu Sa Kho¸ng	6	1	204	6		89	§o¹n C©n Hñ Cèt (QuyÓn 3)	6	1	49				M¶nh Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa (1/6)	0	4	1971	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa	6	1	308	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Khæng T­íc Th¹ch	6	1	201	7	4	108	Chu Sa Kho¸ng	6	1	204	6		89	§o¹n C©n Hñ Cèt (QuyÓn 3)	6	1	49				M¶nh Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa (2/6)	0	4	1972	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa	6	1	308	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Khæng T­íc Th¹ch	6	1	201	7	4	108	Chu Sa Kho¸ng	6	1	204	6		89	§o¹n C©n Hñ Cèt (QuyÓn 3)	6	1	49				M¶nh Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa (3/6)	0	4	1973	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa	6	1	308	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Khæng T­íc Th¹ch	6	1	201	7	4	108	Chu Sa Kho¸ng	6	1	204	6		89	§o¹n C©n Hñ Cèt (QuyÓn 3)	6	1	49				M¶nh Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa (4/6)	0	4	1974	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa	6	1	308	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Khæng T­íc Th¹ch	6	1	201	7	4	108	Chu Sa Kho¸ng	6	1	204	6		89	§o¹n C©n Hñ Cèt (QuyÓn 3)	6	1	49				M¶nh Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa (5/6)	0	4	1975	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa	6	1	308	HuyÒn ThiÕt kho¸ng	6	1	200	6		85	Vâ L©m MËt TÞch	6	1	26				MËt Ng©n Kho¸ng	6	1	202	7		111	Khæng T­íc Th¹ch	6	1	201	7	4	108	Chu Sa Kho¸ng	6	1	204	6		89	§o¹n C©n Hñ Cèt (QuyÓn 3)	6	1	49				M¶nh Chó Ph­îc B¨ng Háa Thùc Cèt Ngoa (6/6)	0	4	1976	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (1/9)	0	4	1977	1	0	0	1	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (2/9)	0	4	1978	1	0	0	2	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (3/9)	0	4	1979	1	0	0	3	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (4/9)	0	4	1980	1	0	0	4	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (5/9)	0	4	1981	1	0	0	5	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (6/9)	0	4	1982	1	0	0	6	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (7/9)	0	4	1983	1	0	0	7	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (8/9)	0	4	1984	1	0	0	8	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn §¬n ChØ Phi §ao	6	1	309	HuyÒn ThiÕt kho¸ng	6	1	200	7		85	MËt Ng©n kho¸ng	6	1	202	6		126	Chu Sa kho¸ng	6	1	204	6		89	HuyÒn ThiÕt kho¸ng	6	1	200	5		115	Phï Dung Th¹ch	6	1	203	5	0	121	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn §µn ChØ Phi §ao (9/9)	0	4	1985	1	0	0	9	9	1800000000
§å phæ Hoµng Kim - B¨ng Hµn HuyÒn Y Thóc Gi¸p	6	1	310	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				MËt Ng©n kho¸ng	6	1	202	7		113	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn HuyÒn Y Thóc Gi¸p (1/6)	0	4	1986	1	0	0	1	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn HuyÒn Y Thóc Gi¸p	6	1	310	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				MËt Ng©n kho¸ng	6	1	202	7		113	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn HuyÒn Y Thóc Gi¸p (2/6)	0	4	1987	1	0	0	2	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn HuyÒn Y Thóc Gi¸p	6	1	310	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				MËt Ng©n kho¸ng	6	1	202	7		113	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn HuyÒn Y Thóc Gi¸p (3/6)	0	4	1988	1	0	0	3	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn HuyÒn Y Thóc Gi¸p	6	1	310	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				MËt Ng©n kho¸ng	6	1	202	7		113	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn HuyÒn Y Thóc Gi¸p (4/6)	0	4	1989	1	0	0	4	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn HuyÒn Y Thóc Gi¸p	6	1	310	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				MËt Ng©n kho¸ng	6	1	202	7		113	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn HuyÒn Y Thóc Gi¸p (5/6)	0	4	1990	1	0	0	5	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn HuyÒn Y Thóc Gi¸p	6	1	310	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				MËt Ng©n kho¸ng	6	1	202	7		113	Phï Dung Th¹ch	6	1	203	6	3	104	Chu Sa kho¸ng	6	1	204	6		89	Vâ L©m MËt TÞch	6	1	26				M¶nh B¨ng Hµn HuyÒn Y Thóc Gi¸p (6/6)	0	4	1991	1	0	0	6	6	1800000000
§å phæ Hoµng Kim - B¨ng Hµn T©m TiÔn Yªu KhÊu	6	1	311	HuyÒn ThiÕt kho¸ng	6	1	200	8		85	Khæng T­íc Th¹ch	6	1	201	8	3	106	Phï Dung Th¹ch	6	1	203	7	3	104	Chu Sa kho¸ng	6	1	204	8		89	Chung Nhò th¹ch	6	1	205	8	2	110	Phi §ao thuËt. NhiÕp Hån NguyÖt ¶nh	6	1	45				M¶nh B¨ng Hµn T©m TiÔn Yªu KhÊu (1/6)	0	4	1992	1	0	0	1	6	1800000000
